PID,Province,DID,District,Tehsil,Area,Charge,Circle,ID,Population,No. of HH
1,Balochistan,11,AWARAN DISTRICT,JHAL JAO SUB-TEHSIL,KORAK JHAO QH,KORAK PC,KALLIN PURI,477040114,148,17
1,Balochistan,11,AWARAN DISTRICT,JHAL JAO SUB-TEHSIL,KORAK JHAO QH,KORAK PC,KILLI KORK,477040115,208,28
1,Balochistan,11,AWARAN DISTRICT,JHAL JAO SUB-TEHSIL,KORAK JHAO QH,KORAK PC,KISHARI BHAINT VILLAGE,477040105,46,7
1,Balochistan,11,AWARAN DISTRICT,JHAL JAO SUB-TEHSIL,KORAK JHAO QH,KORAK PC,KISHARI BHAINT VILLAGE,477040106,34,6
1,Balochistan,11,AWARAN DISTRICT,JHAL JAO SUB-TEHSIL,KORAK JHAO QH,KORAK PC,KOLAJ (KOLANJ),477040139,642,134
1,Balochistan,11,AWARAN DISTRICT,JHAL JAO SUB-TEHSIL,KORAK JHAO QH,KORAK PC,KOPRO (KOHRO),477040119,91,11
1,Balochistan,11,AWARAN DISTRICT,JHAL JAO SUB-TEHSIL,KORAK JHAO QH,KORAK PC,KOPRO (KOHRO),477040120,86,15
1,Balochistan,11,AWARAN DISTRICT,JHAL JAO SUB-TEHSIL,KORAK JHAO QH,KORAK PC,KOPRO (KOHRO),477040121,448,46
1,Balochistan,11,AWARAN DISTRICT,JHAL JAO SUB-TEHSIL,KORAK JHAO QH,KORAK PC,KORAK NADKOR,477040113,25,2
1,Balochistan,11,AWARAN DISTRICT,JHAL JAO SUB-TEHSIL,KORAK JHAO QH,KORAK PC,KORK,477040110,237,29
1,Balochistan,11,AWARAN DISTRICT,JHAL JAO SUB-TEHSIL,KORAK JHAO QH,KORAK PC,KORK,477040111,111,18
1,Balochistan,11,AWARAN DISTRICT,JHAL JAO SUB-TEHSIL,KORAK JHAO QH,KORAK PC,KORK,477040112,10,3
1,Balochistan,11,AWARAN DISTRICT,JHAL JAO SUB-TEHSIL,KORAK JHAO QH,KORAK PC,KOTU,477040125,843,89
1,Balochistan,11,AWARAN DISTRICT,JHAL JAO SUB-TEHSIL,KORAK JHAO QH,KORAK PC,KOTU,477040126,943,167
1,Balochistan,11,AWARAN DISTRICT,JHAL JAO SUB-TEHSIL,KORAK JHAO QH,KORAK PC,KOTU,477040127,379,56
1,Balochistan,11,AWARAN DISTRICT,JHAL JAO SUB-TEHSIL,KORAK JHAO QH,KORAK PC,KUCH KUMBI,477040129,567,92
1,Balochistan,11,AWARAN DISTRICT,JHAL JAO SUB-TEHSIL,KORAK JHAO QH,KORAK PC,KUCH NONDARO,477040144,642,119
1,Balochistan,11,AWARAN DISTRICT,JHAL JAO SUB-TEHSIL,KORAK JHAO QH,KORAK PC,KUMBI,477040130,312,44
1,Balochistan,11,AWARAN DISTRICT,JHAL JAO SUB-TEHSIL,KORAK JHAO QH,KORAK PC,MARDAN GO,477040146,882,144
1,Balochistan,11,AWARAN DISTRICT,JHAL JAO SUB-TEHSIL,KORAK JHAO QH,KORAK PC,NARMAGI,477040118,392,60
1,Balochistan,11,AWARAN DISTRICT,JHAL JAO SUB-TEHSIL,KORAK JHAO QH,KORAK PC,PEELAR,477040103,462,59
1,Balochistan,11,AWARAN DISTRICT,JHAL JAO SUB-TEHSIL,KORAK JHAO QH,KORAK PC,PEELAR,477040104,496,80
1,Balochistan,11,AWARAN DISTRICT,JHAL JAO SUB-TEHSIL,KORAK JHAO QH,KORAK PC,PEELAR DATT,477040101,361,62
1,Balochistan,11,AWARAN DISTRICT,JHAL JAO SUB-TEHSIL,KORAK JHAO QH,KORAK PC,PEELAR DATT,477040102,377,74
1,Balochistan,11,AWARAN DISTRICT,JHAL JAO SUB-TEHSIL,KORAK JHAO QH,KORAK PC,SHANDI,477040131,357,57
1,Balochistan,11,AWARAN DISTRICT,JHAL JAO SUB-TEHSIL,KORAK JHAO QH,KORAK PC,SHANDI,477040132,413,43
1,Balochistan,11,AWARAN DISTRICT,JHAL JAO SUB-TEHSIL,KORAK JHAO QH,KORAK PC,SHANDI,477040133,213,27
1,Balochistan,11,AWARAN DISTRICT,JHAL JAO SUB-TEHSIL,KORAK JHAO QH,KORAK PC,SHER NONDRA,477040141,626,112
1,Balochistan,11,AWARAN DISTRICT,JHAL JAO SUB-TEHSIL,KORAK JHAO QH,KORAK PC,SHER NONDRA,477040142,478,89
1,Balochistan,11,AWARAN DISTRICT,JHAL JAO SUB-TEHSIL,KORAK JHAO QH,KORAK PC,SORGAZ,477040107,127,20
1,Balochistan,11,AWARAN DISTRICT,JHAL JAO SUB-TEHSIL,KORAK JHAO QH,KORAK PC,SORGAZ,477040108,409,54
1,Balochistan,11,AWARAN DISTRICT,JHAL JAO SUB-TEHSIL,KORAK JHAO QH,KORAK PC,WADI,477040128,494,56
1,Balochistan,11,AWARAN DISTRICT,JHAL JAO SUB-TEHSIL,KORAK JHAO QH,KORAK PC,ZEERAKARI (ZERKANI),477040116,92,19
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,GAJJAR MASHKAY M.C.,CHARGE NO 07,CIRCLE NO 01,477070101,"1,583",123
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,GAJJAR MASHKAY M.C.,CHARGE NO 07,CIRCLE NO 01,477070102,0,0
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,GAJJAR MASHKAY M.C.,CHARGE NO 07,CIRCLE NO 01,477070103,"1,015",182
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,GAJJAR MASHKAY M.C.,CHARGE NO 07,CIRCLE NO 01,477070104,0,0
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,GAJJAR MASHKAY M.C.,CHARGE NO 07,CIRCLE NO 01,477070105,994,104
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,GAJJAR MASHKAY M.C.,CHARGE NO 07,CIRCLE NO 01,477070106,44,2
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,GAJJAR MASHKAY M.C.,CHARGE NO 07,CIRCLE NO 01,477070107,968,171
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,GAJJAR MASHKAY M.C.,CHARGE NO 07,CIRCLE NO 02,477070201,930,82
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,GAJJAR MASHKAY M.C.,CHARGE NO 07,CIRCLE NO 02,477070202,826,66
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,GAJJAR MASHKAY M.C.,CHARGE NO 07,CIRCLE NO 02,477070203,116,11
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,GAJJAR MASHKAY M.C.,CHARGE NO 07,CIRCLE NO 02,477070204,"2,052",129
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,GAJJAR MASHKAY M.C.,CHARGE NO 07,CIRCLE NO 02,477070205,188,6
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,GAJJAR MASHKAY M.C.,CHARGE NO 07,CIRCLE NO 02,477070206,733,128
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,GAJJAR MASHKAY M.C.,CHARGE NO 07,CIRCLE NO 02,477070207,293,47
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,GAJJAR MASHKAY M.C.,CHARGE NO 07,CIRCLE NO 03,477070301,465,42
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,GAJJAR MASHKAY M.C.,CHARGE NO 07,CIRCLE NO 03,477070302,404,66
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,GAJJAR MASHKAY M.C.,CHARGE NO 07,CIRCLE NO 03,477070303,773,137
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,GAJJAR MASHKAY M.C.,CHARGE NO 07,CIRCLE NO 03,477070304,356,56
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,GAJJAR MASHKAY M.C.,CHARGE NO 07,CIRCLE NO 03,477070305,353,67
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,GAJJAR MASHKAY M.C.,CHARGE NO 07,CIRCLE NO 03,477070306,400,84
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,GAJJAR PC,BORI KHUSHKAR(BORI KHUSHKABA),477010207,0,0
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,GAJJAR PC,BURHASHI,477010209,0,0
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,GAJJAR PC,GORKHAI,477010201,"1,404",221
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,GAJJAR PC,PARPAUKI (PARARI),477010210,490,55
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,GAJJAR PC,SARAP,477010206,711,69
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,GAJJAR PC,TARRAJ,477010205,0,0
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,GURJAK PC,DAIRA,477010422,826,78
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,GURJAK PC,DOSTAIN BEINT,477010421,391,33
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,GURJAK PC,GAZZI,477010419,136,17
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,GURJAK PC,GURJAK,477010405,454,36
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,GURJAK PC,GURJAK,477010406,356,33
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,GURJAK PC,HOGGAR(OGAR),477010416,182,50
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,GURJAK PC,JHAKI,477010407,342,60
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,GURJAK PC,JHAKI,477010408,474,75
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,GURJAK PC,KAHOOR DAN,477010411,0,0
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,GURJAK PC,KONARO,477010402,580,118
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,GURJAK PC,KRACH,477010418,491,62
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,GURJAK PC,KUN,477010413,28,4
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,GURJAK PC,MALESH BAND,477010414,192,22
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,GURJAK PC,MANDAK,477010420,198,26
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,GURJAK PC,MANGLI,477010423,873,96
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,GURJAK PC,MASTO LAD,477010403,112,14
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,GURJAK PC,NIJOO,477010415,14,5
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,GURJAK PC,NOKEABAD,477010409,12,1
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,GURJAK PC,NOORABAD,477010410,16,3
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,GURJAK PC,PIR ABAD,477010412,26,2
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,GURJAK PC,RAHIJO,477010401,433,78
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,GURJAK PC,TUNK,477010417,89,15
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,GURJAK PC,ZAI,477010404,38,10
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,JABIRI PC,(BURBARI)BURBAKI,477010103,361,49
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,JABIRI PC,GAJLI,477010104,185,41
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,JABIRI PC,JABIRI,477010106,348,31
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,JABIRI PC,JABIRI,477010107,634,56
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,JABIRI PC,KAREZ ASOODA,477010113,451,60
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,JABIRI PC,KAREZ BEHRAM KHAN,477010114,266,44
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,JABIRI PC,MEHI,477010108,345,44
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,JABIRI PC,NOKJO SHADANZAI,477010109,590,101
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,JABIRI PC,NOKJO SHADANZAI,477010110,449,66
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,JABIRI PC,RONJAN,477010102,"1,527",207
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,JABIRI PC,SARIJO,477010105,154,22
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,JABIRI PC,SHADANZAI,477010111,747,119
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,JABIRI PC,SHADANZAI,477010112,987,142
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,JABIRI PC,SUNNERHI (SUMMERI),477010101,645,87
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,PARWAR PC,BANSER,477010306,"1,306",268
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,PARWAR PC,JHALWARI,477010309,48,8
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,PARWAR PC,MIANI KALAT,477010307,401,78
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,PARWAR PC,MIANI KALAT,477010308,531,87
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,PARWAR PC,PARWAR,477010310,"1,451",238
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,PARWAR PC,PARWAR,477010311,182,40
1,Balochistan,11,AWARAN DISTRICT,MASHKAI TEHSIL,MASHKAI QH,PARWAR PC,SIPAHO,477010312,162,24
1,Balochistan,12,PISHIN DISTRICT,BARSHORE SUB-TEHSIL,BARSHORE QH,BAGH PC,(CHUNGI) CHUNGI HAJI ZAI,453030235,901,146
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,BARKHAN M.C.,CHARGE NO 04,CIRCLE NO 01,459040102,396,76
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,BARKHAN M.C.,CHARGE NO 04,CIRCLE NO 01,459040103,639,115
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,BARKHAN M.C.,CHARGE NO 04,CIRCLE NO 01,459040104,526,83
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,BARKHAN M.C.,CHARGE NO 04,CIRCLE NO 01,459040105,"2,611",298
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,BARKHAN M.C.,CHARGE NO 04,CIRCLE NO 01,459040106,"1,787",281
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,BARKHAN M.C.,CHARGE NO 04,CIRCLE NO 01,459040107,"2,601",353
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,BARKHAN M.C.,CHARGE NO 04,CIRCLE NO 01,459040108,739,123
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,BARKHAN M.C.,CHARGE NO 04,CIRCLE NO 01,459040109,"1,491",185
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,BARKHAN M.C.,CHARGE NO 04,CIRCLE NO 01,459040110,652,95
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,BAGHAD PC,ALI KHAN SALARANI,459020204,727,149
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,BAGHAD PC,BRUG SHAM,459020219,"1,039",189
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,BAGHAD PC,BURHI SHER KHAN,459020222,"1,714",286
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,BAGHAD PC,CHARGUL,459020202,290,46
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,BAGHAD PC,DAD ALI SHEIKH,459020215,539,103
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,BAGHAD PC,DAMAN,459020221,"2,682",396
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,BAGHAD PC,DUBA NOOR KHAN,459020208,147,23
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,BAGHAD PC,FAZAL KHAN BUNARANI,459020203,95,22
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,BAGHAD PC,FAZAL KHAN OLIANI,459020216,"1,055",181
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,BAGHAD PC,GARHMOONA,459020218,"1,532",283
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,BAGHAD PC,GULA JAHANANI,459020206,367,61
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,BAGHAD PC,HYDER CHAKRANI,459020217,"1,416",187
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,BAGHAD PC,ISMIAL KHAN JAHANANI,459020209,0,0
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,BAGHAD PC,KARAM KHAN JAMALANI,459020211,670,136
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,BAGHAD PC,KHARRHA (DARDANI),459020223,356,55
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,BAGHAD PC,KHARRHA JAHANNANI,459020220,38,7
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,BAGHAD PC,KHIDAR DADWANI,459020210,239,42
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,BAGHAD PC,KUCH,459020224,"1,455",184
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,BAGHAD PC,KUCH,459020225,"1,466",202
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,BAGHAD PC,KUCH,459020226,"1,608",214
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,BAGHAD PC,LUNDI SAR,459020214,266,60
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,BAGHAD PC,MAHMOOD JAMALANI,459020212,202,33
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,BAGHAD PC,MIR MOHD SALARANI,459020205,676,120
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,BAGHAD PC,MIRHAN RABANI,459020207,"1,295",209
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,BAGHAD PC,NOOR KHAN JAMALANI,459020213,"1,084",185
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,BAGHAD PC,TUMANI,459020201,221,37
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,BAGHAD PC,TUNG KARERH,459020227,"2,198",285
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,BAGHAD PC,TUNG KARERH,459020228,"1,441",178
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,ISHANI PC,ALAM KHAN ESHANI,459020108,477,90
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,ISHANI PC,ALLAH YAR GARNANI,459020106,473,74
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,ISHANI PC,AZMAT SHEHR,459020112,"1,020",161
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,ISHANI PC,DADWANI,459020116,586,105
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,ISHANI PC,HAWALI NIZAM,459020124,384,48
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,ISHANI PC,HAWALI REHMAN,459020119,609,74
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,ISHANI PC,HAWALI WAHAB,459020121,466,64
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,ISHANI PC,KALA ESHANI,459020107,280,45
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,ISHANI PC,KALO NAZRANI,459020103,225,19
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,ISHANI PC,KAMAL QAIMANI,459020105,418,63
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,ISHANI PC,KANOT,459020126,71,13
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,ISHANI PC,KODI ZAKIRANI,459020117,"2,279",328
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,ISHANI PC,KONEL,459020118,257,41
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,ISHANI PC,NAKAMI,459020101,806,82
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,ISHANI PC,NIRHRHI,459020125,234,57
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,ISHANI PC,NODU ZAKIRANI,459020114,"1,062",186
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,ISHANI PC,PAENDI ESHANI,459020111,637,85
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,ISHANI PC,PHALYANI WAGA,459020113,621,109
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,ISHANI PC,SADAH BARNANI,459020109,194,39
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,ISHANI PC,SHADO KHAN ESHANI,459020104,"1,203",194
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,ISHANI PC,SHEIKH KHAMEES,459020110,600,134
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,ISHANI PC,SILACH,459020115,903,162
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,ISHANI PC,TAKHRA JUNATALI,459020123,881,68
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,ISHANI PC,TAKHRA NASEER,459020122,465,78
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,ISHANI PC,TAKHRA WAGA,459020102,139,19
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,NIKRA JANIT QH,ISHANI PC,TAKHRA WAZIR,459020120,466,90
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,RAKNI QH,CHECHA PC,BUND,459030204,424,67
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,RAKNI QH,CHECHA PC,CHECHA,459030202,"1,256",221
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,RAKNI QH,CHECHA PC,KERCHA,459030206,912,118
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,RAKNI QH,CHECHA PC,MUTT,459030205,995,114
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,RAKNI QH,CHECHA PC,TRUNG,459030203,161,25
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,RAKNI QH,CHECHA PC,UCHARI,459030201,"2,621",431
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,RAKNI QH,KUL RAKHNI PC,BASTI REHMTAN NAZAR,459030110,"6,851",1052
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,RAKNI QH,KUL RAKHNI PC,BASTI REHMTAN NAZAR,459030111,"6,590",1035
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,RAKNI QH,KUL RAKHNI PC,DADU KHAN ROHTAR,459030107,"1,212",213
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,RAKNI QH,KUL RAKHNI PC,DEH,459030101,"4,761",516
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,RAKNI QH,KUL RAKHNI PC,DEKA,459030106,"3,538",626
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,RAKNI QH,KUL RAKHNI PC,DUBBAH,459030112,"3,441",593
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,RAKNI QH,KUL RAKHNI PC,HAJI LUNJANI,459030103,481,73
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,RAKNI QH,KUL RAKHNI PC,KHANAN LUNJANI,459030104,"1,188",198
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,RAKNI QH,KUL RAKHNI PC,KURU CHORE,459030108,751,141
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,RAKNI QH,KUL RAKHNI PC,LAL LUNJANI,459030105,531,114
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,RAKNI QH,KUL RAKHNI PC,MITHA KALWANI,459030109,584,62
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,RAKNI QH,KUL RAKHNI PC,THALA MARA,459030102,220,39
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,RAKNI QH,RARKAN PC,CHAPPER,459030304,"2,951",349
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,RAKNI QH,RARKAN PC,FAQIR FHOJANI,459030308,445,74
1,Balochistan,12,BARKHAN DISTRICT,BARKHAN TEHSIL,RAKNI QH,RARKAN PC,GULLO DAMAN,459030305,"1,249",151
