Year,PID,Province,DID,District,Livestock,Livestock Type,Sex,Farm Type,NUMBER OF FARMS,NUMBER OF ANIMALS
1996,1,Balochistan,130,PANJGUR,Buffaloes,YOUNGSTOCK UNDER 3 YEARS,,Other,,
1996,1,Balochistan,130,PANJGUR,Goats,MALE GOATS 1 YEAR AND OVER,M,FARM HOUSEHOLDS,3994,38155
1996,1,Balochistan,130,PANJGUR,Goats,MALE GOATS 1 YEAR AND OVER,M,NON-FARM HOUSEHOLDS,1088,6738
1996,1,Balochistan,130,PANJGUR,Goats,MALE GOATS 1 YEAR AND OVER,M,Other,121,170
1996,1,Balochistan,130,PANJGUR,Goats,FEMALE GOATS 1 YEAR AND OVER,F,FARM HOUSEHOLDS,4134,39820
1996,1,Balochistan,130,PANJGUR,Goats,FEMALE GOATS 1 YEAR AND OVER,F,NON-FARM HOUSEHOLDS,1083,13564
1996,1,Balochistan,130,PANJGUR,Goats,FEMALE GOATS 1 YEAR AND OVER,F,Other,131,189
1996,1,Balochistan,130,PANJGUR,Goats,YOUNGSTOCK UNDER 1 YEAR,,FARM HOUSEHOLDS,4080,24201
1996,1,Balochistan,130,PANJGUR,Goats,YOUNGSTOCK UNDER 1 YEAR,,NON-FARM HOUSEHOLDS,1037,4673
1996,1,Balochistan,130,PANJGUR,Goats,YOUNGSTOCK UNDER 1 YEAR,,Other,116,136
1996,1,Balochistan,130,PANJGUR,Sheep,MALE SHEEP 1 YEAR AND OVER,M,FARM HOUSEHOLDS,2054,18883
1996,1,Balochistan,130,PANJGUR,Sheep,MALE SHEEP 1 YEAR AND OVER,M,NON-FARM HOUSEHOLDS,513,2623
1996,1,Balochistan,130,PANJGUR,Sheep,MALE SHEEP 1 YEAR AND OVER,M,Other,24,34
1996,1,Balochistan,130,PANJGUR,Sheep,FEMALE SHEEP 1 YEAR AND OVER,F,FARM HOUSEHOLDS,2076,16326
1996,1,Balochistan,130,PANJGUR,Sheep,FEMALE SHEEP 1 YEAR AND OVER,F,NON-FARM HOUSEHOLDS,504,2529
1996,1,Balochistan,130,PANJGUR,Sheep,FEMALE SHEEP 1 YEAR AND OVER,F,Other,15,24
1996,1,Balochistan,130,PANJGUR,Sheep,YOUNGSTOCK UNDER 1 YEAR,,FARM HOUSEHOLDS,1973,10133
1996,1,Balochistan,130,PANJGUR,Sheep,YOUNGSTOCK UNDER 1 YEAR,,NON-FARM HOUSEHOLDS,390,1825
1996,1,Balochistan,130,PANJGUR,Sheep,YOUNGSTOCK UNDER 1 YEAR,,Other,10,15
1996,1,Balochistan,130,PANJGUR,Camel,CAMELS 3 YEARS AND OVER,,FARM HOUSEHOLDS,1211,2118
1996,1,Balochistan,130,PANJGUR,Camel,CAMELS 3 YEARS AND OVER,,NON-FARM HOUSEHOLDS,162,285
1996,1,Balochistan,130,PANJGUR,Camel,CAMELS 3 YEARS AND OVER,,Other,5,10
1996,1,Balochistan,130,PANJGUR,Camel,CAMELS UNDER 3 YEARS,,FARM HOUSEHOLDS,728,1205
1996,1,Balochistan,130,PANJGUR,Camel,CAMELS UNDER 3 YEARS,,NON-FARM HOUSEHOLDS,86,136
1996,1,Balochistan,130,PANJGUR,Camel,CAMELS UNDER 3 YEARS,,Other,,
1996,1,Balochistan,130,PANJGUR,Horses,,,FARM HOUSEHOLDS,25,25
1996,1,Balochistan,130,PANJGUR,Horses,,,NON-FARM HOUSEHOLDS,,
1996,1,Balochistan,130,PANJGUR,Horses,,,Other,5,5
1996,1,Balochistan,130,PANJGUR,Mules,,,FARM HOUSEHOLDS,25,50
1996,1,Balochistan,130,PANJGUR,Mules,,,NON-FARM HOUSEHOLDS,,
1996,1,Balochistan,130,PANJGUR,Mules,,,Other,,
1996,1,Balochistan,130,PANJGUR,Donkeys,,,FARM HOUSEHOLDS,1188,2201
1996,1,Balochistan,130,PANJGUR,Donkeys,,,NON-FARM HOUSEHOLDS,152,264
1996,1,Balochistan,130,PANJGUR,Donkeys,,,Other,24,53
1996,1,Balochistan,124,KHUZDAR,Cattle,BULLS AND BULLOCKS 3 YEARS AND OVER,M,FARM HOUSEHOLDS,3578,5763
1996,1,Balochistan,12,Pishin,Cattle,BULLS AND BULLOCKS 3 YEARS AND OVER,M,NON-FARM HOUSEHOLDS,426,839
1996,1,Balochistan,12,Pishin,Cattle,BULLS AND BULLOCKS 3 YEARS AND OVER,M,Other,,
1996,1,Balochistan,12,Pishin,Cattle,COWS 3 YEARS AND OVER,F,FARM HOUSEHOLDS,10863,20191
1996,1,Balochistan,12,Pishin,Cattle,COWS 3 YEARS AND OVER,F,NON-FARM HOUSEHOLDS,4267,5892
1996,1,Balochistan,12,Pishin,Cattle,COWS 3 YEARS AND OVER,F,Other,,
1996,1,Balochistan,12,Pishin,Cattle,YOUNGSTOCK UNDER 3 YEARS,,FARM HOUSEHOLDS,9305,12727
1996,1,Balochistan,12,Pishin,Cattle,YOUNGSTOCK UNDER 3 YEARS,,NON-FARM HOUSEHOLDS,3419,4167
1996,1,Balochistan,12,Pishin,Cattle,YOUNGSTOCK UNDER 3 YEARS,,Other,,
1996,1,Balochistan,12,Pishin,Buffaloes,MALE BUFFALOES 3 YEARS AND OVER,M,FARM HOUSEHOLDS,58,114
1996,1,Balochistan,12,Pishin,Buffaloes,MALE BUFFALOES 3 YEARS AND OVER,M,NON-FARM HOUSEHOLDS,15,19
1996,1,Balochistan,12,Pishin,Buffaloes,MALE BUFFALOES 3 YEARS AND OVER,M,Other,,
1996,1,Balochistan,12,Pishin,Buffaloes,FEMALE BUFFALOES 3 YEARS AND OVER,F,FARM HOUSEHOLDS,478,527
1996,1,Balochistan,12,Pishin,Buffaloes,FEMALE BUFFALOES 3 YEARS AND OVER,F,NON-FARM HOUSEHOLDS,378,2145
1996,1,Balochistan,12,Pishin,Buffaloes,FEMALE BUFFALOES 3 YEARS AND OVER,F,Other,,
1996,1,Balochistan,12,Pishin,Buffaloes,YOUNGSTOCK UNDER 3 YEARS,,FARM HOUSEHOLDS,351,365
1996,1,Balochistan,12,Pishin,Buffaloes,YOUNGSTOCK UNDER 3 YEARS,,NON-FARM HOUSEHOLDS,379,1566
1996,1,Balochistan,12,Pishin,Buffaloes,YOUNGSTOCK UNDER 3 YEARS,,Other,,
1996,1,Balochistan,12,Pishin,Goats,MALE GOATS 1 YEAR AND OVER,M,FARM HOUSEHOLDS,9000,30393
1996,1,Balochistan,12,Pishin,Goats,MALE GOATS 1 YEAR AND OVER,M,NON-FARM HOUSEHOLDS,4275,15895
1996,1,Balochistan,12,Pishin,Goats,MALE GOATS 1 YEAR AND OVER,M,Other,144,168
1996,1,Balochistan,12,Pishin,Goats,FEMALE GOATS 1 YEAR AND OVER,F,FARM HOUSEHOLDS,16899,120729
1996,1,Balochistan,12,Pishin,Goats,FEMALE GOATS 1 YEAR AND OVER,F,NON-FARM HOUSEHOLDS,8650,39596
1996,1,Balochistan,12,Pishin,Goats,FEMALE GOATS 1 YEAR AND OVER,F,Other,468,468
1996,1,Balochistan,12,Pishin,Goats,YOUNGSTOCK UNDER 1 YEAR,,FARM HOUSEHOLDS,15720,84095
1996,1,Balochistan,12,Pishin,Goats,YOUNGSTOCK UNDER 1 YEAR,,NON-FARM HOUSEHOLDS,8317,40132
1996,1,Balochistan,12,Pishin,Goats,YOUNGSTOCK UNDER 1 YEAR,,Other,456,879
1996,1,Balochistan,12,Pishin,Sheep,MALE SHEEP 1 YEAR AND OVER,M,FARM HOUSEHOLDS,2646,10787
1996,1,Balochistan,12,Pishin,Sheep,MALE SHEEP 1 YEAR AND OVER,M,NON-FARM HOUSEHOLDS,3222,10266
1996,1,Balochistan,12,Pishin,Sheep,MALE SHEEP 1 YEAR AND OVER,M,Other,13,13
1996,1,Balochistan,12,Pishin,Sheep,FEMALE SHEEP 1 YEAR AND OVER,F,FARM HOUSEHOLDS,10974,75910
1996,1,Balochistan,12,Pishin,Sheep,FEMALE SHEEP 1 YEAR AND OVER,F,NON-FARM HOUSEHOLDS,8291,42324
1996,1,Balochistan,12,Pishin,Sheep,FEMALE SHEEP 1 YEAR AND OVER,F,Other,246,490
1996,1,Balochistan,12,Pishin,Sheep,YOUNGSTOCK UNDER 1 YEAR,,FARM HOUSEHOLDS,9716,53513
1996,1,Balochistan,12,Pishin,Sheep,YOUNGSTOCK UNDER 1 YEAR,,NON-FARM HOUSEHOLDS,7386,39171
1996,1,Balochistan,12,Pishin,Sheep,YOUNGSTOCK UNDER 1 YEAR,,Other,243,476
1996,1,Balochistan,12,Pishin,Camel,CAMELS 3 YEARS AND OVER,,FARM HOUSEHOLDS,254,870
1996,1,Balochistan,12,Pishin,Camel,CAMELS 3 YEARS AND OVER,,NON-FARM HOUSEHOLDS,29,58
1996,1,Balochistan,12,Pishin,Camel,CAMELS 3 YEARS AND OVER,,Other,123,147
1996,1,Balochistan,12,Pishin,Camel,CAMELS UNDER 3 YEARS,,FARM HOUSEHOLDS,727,1494
1996,1,Balochistan,12,Pishin,Camel,CAMELS UNDER 3 YEARS,,NON-FARM HOUSEHOLDS,5,16
1996,1,Balochistan,12,Pishin,Camel,CAMELS UNDER 3 YEARS,,Other,240,248
1996,1,Balochistan,12,Pishin,Horses,,,FARM HOUSEHOLDS,168,191
1996,1,Balochistan,12,Pishin,Horses,,,NON-FARM HOUSEHOLDS,244,244
1996,1,Balochistan,12,Pishin,Horses,,,Other,,
1996,1,Balochistan,12,Pishin,Mules,,,FARM HOUSEHOLDS,120,128
1996,1,Balochistan,12,Pishin,Mules,,,NON-FARM HOUSEHOLDS,,
1996,1,Balochistan,12,Pishin,Mules,,,Other,,
1996,1,Balochistan,12,Pishin,Donkeys,,,FARM HOUSEHOLDS,2655,6237
1996,1,Balochistan,12,Pishin,Donkeys,,,NON-FARM HOUSEHOLDS,3296,3434
1996,1,Balochistan,12,Pishin,Donkeys,,,Other,11,38
1996,1,Balochistan,125,AWARAN,Cattle,BULLS AND BULLOCKS 3 YEARS AND OVER,M,FARM HOUSEHOLDS,1892,2982
1996,1,Balochistan,11,Quetta,Cattle,BULLS AND BULLOCKS 3 YEARS AND OVER,M,NON-FARM HOUSEHOLDS,84,158
1996,1,Balochistan,11,Quetta,Cattle,BULLS AND BULLOCKS 3 YEARS AND OVER,M,Other,,
1996,1,Balochistan,11,Quetta,Cattle,COWS 3 YEARS AND OVER,F,FARM HOUSEHOLDS,876,1699
1996,1,Balochistan,11,Quetta,Cattle,COWS 3 YEARS AND OVER,F,NON-FARM HOUSEHOLDS,562,716
1996,1,Balochistan,11,Quetta,Cattle,COWS 3 YEARS AND OVER,F,Other,,
1996,1,Balochistan,11,Quetta,Cattle,YOUNGSTOCK UNDER 3 YEARS,,FARM HOUSEHOLDS,613,931
1996,1,Balochistan,11,Quetta,Cattle,YOUNGSTOCK UNDER 3 YEARS,,NON-FARM HOUSEHOLDS,262,361
1996,1,Balochistan,11,Quetta,Cattle,YOUNGSTOCK UNDER 3 YEARS,,Other,,
1996,1,Balochistan,11,Quetta,Buffaloes,MALE BUFFALOES 3 YEARS AND OVER,M,FARM HOUSEHOLDS,36,39
1996,1,Balochistan,11,Quetta,Buffaloes,MALE BUFFALOES 3 YEARS AND OVER,M,NON-FARM HOUSEHOLDS,73,296
1996,1,Balochistan,11,Quetta,Buffaloes,MALE BUFFALOES 3 YEARS AND OVER,M,Other,,
1996,1,Balochistan,11,Quetta,Buffaloes,FEMALE BUFFALOES 3 YEARS AND OVER,F,FARM HOUSEHOLDS,32,232
1996,1,Balochistan,11,Quetta,Buffaloes,FEMALE BUFFALOES 3 YEARS AND OVER,F,NON-FARM HOUSEHOLDS,59,232
1996,1,Balochistan,11,Quetta,Buffaloes,FEMALE BUFFALOES 3 YEARS AND OVER,F,Other,,
1996,1,Balochistan,11,Quetta,Buffaloes,YOUNGSTOCK UNDER 3 YEARS,,FARM HOUSEHOLDS,62,127
1996,1,Balochistan,11,Quetta,Buffaloes,YOUNGSTOCK UNDER 3 YEARS,,NON-FARM HOUSEHOLDS,33,85
1996,1,Balochistan,11,Quetta,Buffaloes,YOUNGSTOCK UNDER 3 YEARS,,Other,,
1996,1,Balochistan,11,Quetta,Goats,MALE GOATS 1 YEAR AND OVER,M,FARM HOUSEHOLDS,1129,7744
1996,1,Balochistan,11,Quetta,Goats,MALE GOATS 1 YEAR AND OVER,M,NON-FARM HOUSEHOLDS,908,4526
1996,1,Balochistan,11,Quetta,Goats,MALE GOATS 1 YEAR AND OVER,M,Other,365,688
1996,1,Balochistan,11,Quetta,Goats,FEMALE GOATS 1 YEAR AND OVER,F,FARM HOUSEHOLDS,1245,10269
1996,1,Balochistan,11,Quetta,Goats,FEMALE GOATS 1 YEAR AND OVER,F,NON-FARM HOUSEHOLDS,1309,11909
1996,1,Balochistan,11,Quetta,Goats,FEMALE GOATS 1 YEAR AND OVER,F,Other,329,756
1996,1,Balochistan,11,Quetta,Goats,YOUNGSTOCK UNDER 1 YEAR,,FARM HOUSEHOLDS,1375,6974
1996,1,Balochistan,11,Quetta,Goats,YOUNGSTOCK UNDER 1 YEAR,,NON-FARM HOUSEHOLDS,885,5600
1996,1,Balochistan,11,Quetta,Goats,YOUNGSTOCK UNDER 1 YEAR,,Other,81,106
1996,1,Balochistan,11,Quetta,Sheep,MALE SHEEP 1 YEAR AND OVER,M,FARM HOUSEHOLDS,914,8065
1996,1,Balochistan,11,Quetta,Sheep,MALE SHEEP 1 YEAR AND OVER,M,NON-FARM HOUSEHOLDS,661,1794
1996,1,Balochistan,11,Quetta,Sheep,MALE SHEEP 1 YEAR AND OVER,M,Other,320,829
1996,1,Balochistan,11,Quetta,Sheep,FEMALE SHEEP 1 YEAR AND OVER,F,FARM HOUSEHOLDS,1222,12831
1996,1,Balochistan,11,Quetta,Sheep,FEMALE SHEEP 1 YEAR AND OVER,F,NON-FARM HOUSEHOLDS,1479,13749
1996,1,Balochistan,11,Quetta,Sheep,FEMALE SHEEP 1 YEAR AND OVER,F,Other,527,1219
1996,1,Balochistan,11,Quetta,Sheep,YOUNGSTOCK UNDER 1 YEAR,,FARM HOUSEHOLDS,1179,9598
1996,1,Balochistan,11,Quetta,Sheep,YOUNGSTOCK UNDER 1 YEAR,,NON-FARM HOUSEHOLDS,893,5158
1996,1,Balochistan,11,Quetta,Sheep,YOUNGSTOCK UNDER 1 YEAR,,Other,56,60
1996,1,Balochistan,11,Quetta,Camel,CAMELS 3 YEARS AND OVER,,FARM HOUSEHOLDS,52,154
1996,1,Balochistan,11,Quetta,Camel,CAMELS 3 YEARS AND OVER,,NON-FARM HOUSEHOLDS,29,105
1996,1,Balochistan,11,Quetta,Camel,CAMELS 3 YEARS AND OVER,,Other,,
1996,1,Balochistan,11,Quetta,Camel,CAMELS UNDER 3 YEARS,,FARM HOUSEHOLDS,17,33
1996,1,Balochistan,11,Quetta,Camel,CAMELS UNDER 3 YEARS,,NON-FARM HOUSEHOLDS,,
1996,1,Balochistan,11,Quetta,Camel,CAMELS UNDER 3 YEARS,,Other,,
1996,1,Balochistan,11,Quetta,Horses,,,FARM HOUSEHOLDS,40,78
1996,1,Balochistan,11,Quetta,Horses,,,NON-FARM HOUSEHOLDS,35,70
1996,1,Balochistan,11,Quetta,Horses,,,Other,,
1996,1,Balochistan,11,Quetta,Mules,,,FARM HOUSEHOLDS,1,54
1996,1,Balochistan,11,Quetta,Mules,,,NON-FARM HOUSEHOLDS,9,18
1996,1,Balochistan,11,Quetta,Mules,,,Other,17,17
1996,1,Balochistan,11,Quetta,Donkeys,,,FARM HOUSEHOLDS,37,136
1996,1,Balochistan,11,Quetta,Donkeys,,,NON-FARM HOUSEHOLDS,39,59
1996,1,Balochistan,11,Quetta,Donkeys,,,Other,46,146
1996,1,Balochistan,126,KHARAN,Cattle,BULLS AND BULLOCKS 3 YEARS AND OVER,M,FARM HOUSEHOLDS,948,1312
1996,1,Balochistan,116,SHEERANI,Cattle,BULLS AND BULLOCKS 3 YEARS AND OVER,M,NON-FARM HOUSEHOLDS,147,167
1996,1,Balochistan,116,SHEERANI,Cattle,BULLS AND BULLOCKS 3 YEARS AND OVER,M,Other,,
1996,1,Balochistan,116,SHEERANI,Cattle,COWS 3 YEARS AND OVER,F,FARM HOUSEHOLDS,2226,25144
1996,1,Balochistan,116,SHEERANI,Cattle,COWS 3 YEARS AND OVER,F,NON-FARM HOUSEHOLDS,161,649
1996,1,Balochistan,116,SHEERANI,Cattle,COWS 3 YEARS AND OVER,F,Other,,
1996,1,Balochistan,116,SHEERANI,Cattle,YOUNGSTOCK UNDER 3 YEARS,,FARM HOUSEHOLDS,2142,11483
1996,1,Balochistan,116,SHEERANI,Cattle,YOUNGSTOCK UNDER 3 YEARS,,NON-FARM HOUSEHOLDS,167,421
1996,1,Balochistan,116,SHEERANI,Cattle,YOUNGSTOCK UNDER 3 YEARS,,Other,,
1996,1,Balochistan,116,SHEERANI,Buffaloes,MALE BUFFALOES 3 YEARS AND OVER,M,FARM HOUSEHOLDS,1805,1805
1996,1,Balochistan,116,SHEERANI,Buffaloes,MALE BUFFALOES 3 YEARS AND OVER,M,NON-FARM HOUSEHOLDS,71,71
1996,1,Balochistan,116,SHEERANI,Buffaloes,MALE BUFFALOES 3 YEARS AND OVER,M,Other,,
1996,1,Balochistan,116,SHEERANI,Buffaloes,FEMALE BUFFALOES 3 YEARS AND OVER,F,FARM HOUSEHOLDS,11,30
1996,1,Balochistan,116,SHEERANI,Buffaloes,FEMALE BUFFALOES 3 YEARS AND OVER,F,NON-FARM HOUSEHOLDS,,
1996,1,Balochistan,116,SHEERANI,Buffaloes,FEMALE BUFFALOES 3 YEARS AND OVER,F,Other,,
1996,1,Balochistan,116,SHEERANI,Buffaloes,YOUNGSTOCK UNDER 3 YEARS,,FARM HOUSEHOLDS,5,5
1996,1,Balochistan,116,SHEERANI,Buffaloes,YOUNGSTOCK UNDER 3 YEARS,,NON-FARM HOUSEHOLDS,,
1996,1,Balochistan,116,SHEERANI,Buffaloes,YOUNGSTOCK UNDER 3 YEARS,,Other,,
1996,1,Balochistan,116,SHEERANI,Goats,MALE GOATS 1 YEAR AND OVER,M,FARM HOUSEHOLDS,2311,182183
1996,1,Balochistan,116,SHEERANI,Goats,MALE GOATS 1 YEAR AND OVER,M,NON-FARM HOUSEHOLDS,398,19914
1996,1,Balochistan,116,SHEERANI,Goats,MALE GOATS 1 YEAR AND OVER,M,Other,,
1996,1,Balochistan,116,SHEERANI,Goats,FEMALE GOATS 1 YEAR AND OVER,F,FARM HOUSEHOLDS,2266,119427
1996,1,Balochistan,116,SHEERANI,Goats,FEMALE GOATS 1 YEAR AND OVER,F,NON-FARM HOUSEHOLDS,403,11455
1996,1,Balochistan,116,SHEERANI,Goats,FEMALE GOATS 1 YEAR AND OVER,F,Other,,
1996,1,Balochistan,116,SHEERANI,Goats,YOUNGSTOCK UNDER 1 YEAR,,FARM HOUSEHOLDS,2171,78879
1996,1,Balochistan,116,SHEERANI,Goats,YOUNGSTOCK UNDER 1 YEAR,,NON-FARM HOUSEHOLDS,402,7495
1996,1,Balochistan,116,SHEERANI,Goats,YOUNGSTOCK UNDER 1 YEAR,,Other,,
1996,1,Balochistan,116,SHEERANI,Sheep,MALE SHEEP 1 YEAR AND OVER,M,FARM HOUSEHOLDS,2143,85751
1996,1,Balochistan,116,SHEERANI,Sheep,MALE SHEEP 1 YEAR AND OVER,M,NON-FARM HOUSEHOLDS,211,12196
1996,1,Balochistan,116,SHEERANI,Sheep,MALE SHEEP 1 YEAR AND OVER,M,Other,,
1996,1,Balochistan,116,SHEERANI,Sheep,FEMALE SHEEP 1 YEAR AND OVER,F,FARM HOUSEHOLDS,2173,85718
1996,1,Balochistan,116,SHEERANI,Sheep,FEMALE SHEEP 1 YEAR AND OVER,F,NON-FARM HOUSEHOLDS,211,5494
1996,1,Balochistan,116,SHEERANI,Sheep,FEMALE SHEEP 1 YEAR AND OVER,F,Other,,
1996,1,Balochistan,116,SHEERANI,Sheep,YOUNGSTOCK UNDER 1 YEAR,,FARM HOUSEHOLDS,2127,68909
1996,1,Balochistan,116,SHEERANI,Sheep,YOUNGSTOCK UNDER 1 YEAR,,NON-FARM HOUSEHOLDS,208,4016
1996,1,Balochistan,116,SHEERANI,Sheep,YOUNGSTOCK UNDER 1 YEAR,,Other,,
1996,1,Balochistan,116,SHEERANI,Camel,CAMELS 3 YEARS AND OVER,,FARM HOUSEHOLDS,,
1996,1,Balochistan,116,SHEERANI,Camel,CAMELS 3 YEARS AND OVER,,NON-FARM HOUSEHOLDS,,
1996,1,Balochistan,116,SHEERANI,Camel,CAMELS 3 YEARS AND OVER,,Other,,
1996,1,Balochistan,116,SHEERANI,Camel,CAMELS UNDER 3 YEARS,,FARM HOUSEHOLDS,,
1996,1,Balochistan,116,SHEERANI,Camel,CAMELS UNDER 3 YEARS,,NON-FARM HOUSEHOLDS,,
1996,1,Balochistan,116,SHEERANI,Camel,CAMELS UNDER 3 YEARS,,Other,,
1996,1,Balochistan,116,SHEERANI,Horses,,,FARM HOUSEHOLDS,,
1996,1,Balochistan,116,SHEERANI,Horses,,,NON-FARM HOUSEHOLDS,,
1996,1,Balochistan,116,SHEERANI,Horses,,,Other,,
1996,1,Balochistan,116,SHEERANI,Mules,,,FARM HOUSEHOLDS,,
1996,1,Balochistan,116,SHEERANI,Mules,,,NON-FARM HOUSEHOLDS,,
1996,1,Balochistan,116,SHEERANI,Mules,,,Other,5,5
1996,1,Balochistan,116,SHEERANI,Donkeys,,,FARM HOUSEHOLDS,1815,7688
1996,1,Balochistan,116,SHEERANI,Donkeys,,,NON-FARM HOUSEHOLDS,,
1996,1,Balochistan,116,SHEERANI,Donkeys,,,Other,,
1996,1,Balochistan,127,WASHUK,Cattle,BULLS AND BULLOCKS 3 YEARS AND OVER,M,FARM HOUSEHOLDS,322,528
1996,1,Balochistan,16,SIBI,Cattle,BULLS AND BULLOCKS 3 YEARS AND OVER,M,NON-FARM HOUSEHOLDS,296,414
1996,1,Balochistan,16,SIBI,Cattle,BULLS AND BULLOCKS 3 YEARS AND OVER,M,Other,,
1996,1,Balochistan,16,SIBI,Cattle,COWS 3 YEARS AND OVER,F,FARM HOUSEHOLDS,8726,29621
1996,1,Balochistan,16,SIBI,Cattle,COWS 3 YEARS AND OVER,F,NON-FARM HOUSEHOLDS,1113,3286
1996,1,Balochistan,16,SIBI,Cattle,COWS 3 YEARS AND OVER,F,Other,,
1996,1,Balochistan,16,SIBI,Cattle,YOUNGSTOCK UNDER 3 YEARS,,FARM HOUSEHOLDS,7848,22222
1996,1,Balochistan,16,SIBI,Cattle,YOUNGSTOCK UNDER 3 YEARS,,NON-FARM HOUSEHOLDS,932,1560
1996,1,Balochistan,16,SIBI,Cattle,YOUNGSTOCK UNDER 3 YEARS,,Other,,
1996,1,Balochistan,16,SIBI,Buffaloes,MALE BUFFALOES 3 YEARS AND OVER,M,FARM HOUSEHOLDS,231,408
1996,1,Balochistan,16,SIBI,Buffaloes,MALE BUFFALOES 3 YEARS AND OVER,M,NON-FARM HOUSEHOLDS,10,10
1996,1,Balochistan,16,SIBI,Buffaloes,MALE BUFFALOES 3 YEARS AND OVER,M,Other,,
1996,1,Balochistan,16,SIBI,Buffaloes,FEMALE BUFFALOES 3 YEARS AND OVER,F,FARM HOUSEHOLDS,374,1797
1996,1,Balochistan,16,SIBI,Buffaloes,FEMALE BUFFALOES 3 YEARS AND OVER,F,NON-FARM HOUSEHOLDS,73,223
1996,1,Balochistan,16,SIBI,Buffaloes,FEMALE BUFFALOES 3 YEARS AND OVER,F,Other,,
1996,1,Balochistan,16,SIBI,Buffaloes,YOUNGSTOCK UNDER 3 YEARS,,FARM HOUSEHOLDS,257,1337
1996,1,Balochistan,16,SIBI,Buffaloes,YOUNGSTOCK UNDER 3 YEARS,,NON-FARM HOUSEHOLDS,52,83
1996,1,Balochistan,16,SIBI,Buffaloes,YOUNGSTOCK UNDER 3 YEARS,,Other,,
1996,1,Balochistan,16,SIBI,Goats,MALE GOATS 1 YEAR AND OVER,M,FARM HOUSEHOLDS,9389,57381
1996,1,Balochistan,16,SIBI,Goats,MALE GOATS 1 YEAR AND OVER,M,NON-FARM HOUSEHOLDS,1176,2426
1996,1,Balochistan,16,SIBI,Goats,MALE GOATS 1 YEAR AND OVER,M,Other,37,53
1996,1,Balochistan,16,SIBI,Goats,FEMALE GOATS 1 YEAR AND OVER,F,FARM HOUSEHOLDS,13080,107646
1996,1,Balochistan,16,SIBI,Goats,FEMALE GOATS 1 YEAR AND OVER,F,NON-FARM HOUSEHOLDS,1765,18198
1996,1,Balochistan,16,SIBI,Goats,FEMALE GOATS 1 YEAR AND OVER,F,Other,370,661
1996,1,Balochistan,16,SIBI,Goats,YOUNGSTOCK UNDER 1 YEAR,,FARM HOUSEHOLDS,12231,57677
1996,1,Balochistan,16,SIBI,Goats,YOUNGSTOCK UNDER 1 YEAR,,NON-FARM HOUSEHOLDS,1683,9974
1996,1,Balochistan,16,SIBI,Goats,YOUNGSTOCK UNDER 1 YEAR,,Other,231,276
1996,1,Balochistan,16,SIBI,Sheep,MALE SHEEP 1 YEAR AND OVER,M,FARM HOUSEHOLDS,1719,4853
1996,1,Balochistan,16,SIBI,Sheep,MALE SHEEP 1 YEAR AND OVER,M,NON-FARM HOUSEHOLDS,380,738
1996,1,Balochistan,16,SIBI,Sheep,MALE SHEEP 1 YEAR AND OVER,M,Other,,
1996,1,Balochistan,16,SIBI,Sheep,FEMALE SHEEP 1 YEAR AND OVER,F,FARM HOUSEHOLDS,2058,14476
1996,1,Balochistan,16,SIBI,Sheep,FEMALE SHEEP 1 YEAR AND OVER,F,NON-FARM HOUSEHOLDS,487,3656
1996,1,Balochistan,16,SIBI,Sheep,FEMALE SHEEP 1 YEAR AND OVER,F,Other,8,13
1996,1,Balochistan,16,SIBI,Sheep,YOUNGSTOCK UNDER 1 YEAR,,FARM HOUSEHOLDS,2072,8581
1996,1,Balochistan,16,SIBI,Sheep,YOUNGSTOCK UNDER 1 YEAR,,NON-FARM HOUSEHOLDS,465,2204
1996,1,Balochistan,16,SIBI,Sheep,YOUNGSTOCK UNDER 1 YEAR,,Other,2,4
1996,1,Balochistan,16,SIBI,Camel,CAMELS 3 YEARS AND OVER,,FARM HOUSEHOLDS,566,929
1996,1,Balochistan,16,SIBI,Camel,CAMELS 3 YEARS AND OVER,,NON-FARM HOUSEHOLDS,78,117
1996,1,Balochistan,16,SIBI,Camel,CAMELS 3 YEARS AND OVER,,Other,23,50
1996,1,Balochistan,16,SIBI,Camel,CAMELS UNDER 3 YEARS,,FARM HOUSEHOLDS,313,464
1996,1,Balochistan,16,SIBI,Camel,CAMELS UNDER 3 YEARS,,NON-FARM HOUSEHOLDS,44,44
1996,1,Balochistan,16,SIBI,Camel,CAMELS UNDER 3 YEARS,,Other,23,42
1996,1,Balochistan,16,SIBI,Horses,,,FARM HOUSEHOLDS,577,593
1996,1,Balochistan,16,SIBI,Horses,,,NON-FARM HOUSEHOLDS,26,30
1996,1,Balochistan,16,SIBI,Horses,,,Other,1,1
1996,1,Balochistan,16,SIBI,Mules,,,FARM HOUSEHOLDS,,
1996,1,Balochistan,16,SIBI,Mules,,,NON-FARM HOUSEHOLDS,2,2
1996,1,Balochistan,16,SIBI,Mules,,,Other,,
1996,1,Balochistan,16,SIBI,Donkeys,,,FARM HOUSEHOLDS,5351,10353
1996,1,Balochistan,16,SIBI,Donkeys,,,NON-FARM HOUSEHOLDS,247,448
1996,1,Balochistan,16,SIBI,Donkeys,,,Other,84,97
1996,1,Balochistan,128,KECH (TURBAT),Cattle,BULLS AND BULLOCKS 3 YEARS AND OVER,M,FARM HOUSEHOLDS,2171,2949
